WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2019-11-23,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,8862.0,Demonstrations,285.0,26.1927,50.5508
2019-12-14,Middle East,Bahrain,Capital,Protests,Peaceful protest,3,0,25711.0,Demonstrations,285.0,26.1927,50.5508
2019-12-28,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,22077.0,Demonstrations,285.0,26.1927,50.5508
2020-01-04,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,9010.0,Demonstrations,285.0,26.1927,50.5508
2020-01-18,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,7641.0,Demonstrations,285.0,26.1927,50.5508
2020-01-25,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,8769.0,Demonstrations,285.0,26.1927,50.5508
2020-02-01,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,7641.0,Demonstrations,285.0,26.1927,50.5508
2020-02-08,Middle East,Bahrain,Capital,Protests,Peaceful protest,15,0,107114.0,Demonstrations,285.0,26.1927,50.5508
2020-02-15,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,16182.0,Demonstrations,285.0,26.1927,50.5508
2020-02-22,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,8769.0,Demonstrations,285.0,26.1927,50.5508
2020-02-29,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,33809.0,Demonstrations,285.0,26.1927,50.5508
2020-03-14,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,5228.0,Demonstrations,285.0,26.1927,50.5508
2020-03-28,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,46009.0,Demonstrations,285.0,26.1927,50.5508
2020-04-04,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,33809.0,Demonstrations,285.0,26.1927,50.5508
2020-05-02,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,7641.0,Demonstrations,285.0,26.1927,50.5508
2020-05-23,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,26585.0,Demonstrations,285.0,26.1927,50.5508
2020-09-12,Middle East,Bahrain,Capital,Protests,Peaceful protest,19,0,142595.0,Demonstrations,285.0,26.1927,50.5508
2020-09-19,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,33809.0,Demonstrations,285.0,26.1927,50.5508
2020-09-26,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,5228.0,Demonstrations,285.0,26.1927,50.5508
2020-10-17,Middle East,Bahrain,Capital,Protests,Peaceful protest,3,0,29718.0,Demonstrations,285.0,26.1927,50.5508
2020-10-24,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,29718.0,Demonstrations,285.0,26.1927,50.5508
2020-11-07,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,22077.0,Demonstrations,285.0,26.1927,50.5508
2020-12-12,Middle East,Bahrain,Capital,Protests,Peaceful protest,4,0,42646.0,Demonstrations,285.0,26.1927,50.5508
2021-01-16,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,22186.0,Demonstrations,285.0,26.1927,50.5508
2021-01-23,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,22186.0,Demonstrations,285.0,26.1927,50.5508
2021-01-30,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,28708.0,Demonstrations,285.0,26.1927,50.5508
2021-02-06,Middle East,Bahrain,Capital,Protests,Peaceful protest,4,0,22186.0,Demonstrations,285.0,26.1927,50.5508
2021-02-13,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,74222.0,Demonstrations,285.0,26.1927,50.5508
2021-02-27,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,22186.0,Demonstrations,285.0,26.1927,50.5508
2021-03-20,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,22186.0,Demonstrations,285.0,26.1927,50.5508
2021-03-27,Middle East,Bahrain,Capital,Protests,Peaceful protest,24,0,222068.0,Demonstrations,285.0,26.1927,50.5508
2021-04-03,Middle East,Bahrain,Capital,Protests,Peaceful protest,60,0,272791.0,Demonstrations,285.0,26.1927,50.5508
2021-04-10,Middle East,Bahrain,Capital,Protests,Peaceful protest,27,0,142608.0,Demonstrations,285.0,26.1927,50.5508
2021-04-17,Middle East,Bahrain,Capital,Protests,Peaceful protest,39,0,141517.0,Demonstrations,285.0,26.1927,50.5508
2021-04-24,Middle East,Bahrain,Capital,Protests,Peaceful protest,36,0,133963.0,Demonstrations,285.0,26.1927,50.5508
2021-05-01,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,69918.0,Demonstrations,285.0,26.1927,50.5508
2021-05-08,Middle East,Bahrain,Capital,Protests,Peaceful protest,16,0,86680.0,Demonstrations,285.0,26.1927,50.5508
2021-05-15,Middle East,Bahrain,Capital,Protests,Peaceful protest,13,0,105147.0,Demonstrations,285.0,26.1927,50.5508
2021-05-22,Middle East,Bahrain,Capital,Protests,Peaceful protest,3,0,15599.0,Demonstrations,285.0,26.1927,50.5508
2021-06-05,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,54663.0,Demonstrations,285.0,26.1927,50.5508
2021-06-12,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,17221.0,Demonstrations,285.0,26.1927,50.5508
2021-06-19,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,6522.0,Demonstrations,285.0,26.1927,50.5508
2021-06-26,Middle East,Bahrain,Capital,Protests,Peaceful protest,4,0,13807.0,Demonstrations,285.0,26.1927,50.5508
2021-07-03,Middle East,Bahrain,Capital,Protests,Peaceful protest,15,0,55399.0,Demonstrations,285.0,26.1927,50.5508
2021-07-10,Middle East,Bahrain,Capital,Protests,Peaceful protest,11,0,47685.0,Demonstrations,285.0,26.1927,50.5508
2021-07-17,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,16362.0,Demonstrations,285.0,26.1927,50.5508
2021-07-24,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,9077.0,Demonstrations,285.0,26.1927,50.5508
2021-07-31,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,16362.0,Demonstrations,285.0,26.1927,50.5508
2021-08-07,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9077.0,Demonstrations,285.0,26.1927,50.5508
2021-08-14,Middle East,Bahrain,Capital,Protests,Peaceful protest,4,0,9077.0,Demonstrations,285.0,26.1927,50.5508
2021-08-21,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9077.0,Demonstrations,285.0,26.1927,50.5508
2021-08-28,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,38977.0,Demonstrations,285.0,26.1927,50.5508
2021-09-04,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,38977.0,Demonstrations,285.0,26.1927,50.5508
2021-09-11,Middle East,Bahrain,Capital,Protests,Peaceful protest,13,0,72258.0,Demonstrations,285.0,26.1927,50.5508
2021-09-18,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,31263.0,Demonstrations,285.0,26.1927,50.5508
2021-09-25,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,31263.0,Demonstrations,285.0,26.1927,50.5508
2021-10-02,Middle East,Bahrain,Capital,Protests,Peaceful protest,11,0,80126.0,Demonstrations,285.0,26.1927,50.5508
2021-10-09,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9077.0,Demonstrations,285.0,26.1927,50.5508
2021-10-16,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9077.0,Demonstrations,285.0,26.1927,50.5508
2021-10-23,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,9077.0,Demonstrations,285.0,26.1927,50.5508
2021-10-30,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9077.0,Demonstrations,285.0,26.1927,50.5508
2021-11-06,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,16791.0,Demonstrations,285.0,26.1927,50.5508
2021-11-13,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,31263.0,Demonstrations,285.0,26.1927,50.5508
2021-11-20,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,43069.0,Demonstrations,285.0,26.1927,50.5508
2021-11-27,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,20883.0,Demonstrations,285.0,26.1927,50.5508
2021-12-04,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9077.0,Demonstrations,285.0,26.1927,50.5508
2021-12-11,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,24345.0,Demonstrations,285.0,26.1927,50.5508
2021-12-18,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,28437.0,Demonstrations,285.0,26.1927,50.5508
2021-12-25,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,69828.0,Demonstrations,285.0,26.1927,50.5508
2022-01-01,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,43780.0,Demonstrations,285.0,26.1927,50.5508
2022-01-08,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,16629.0,Demonstrations,285.0,26.1927,50.5508
2022-01-15,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-01-22,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,39662.0,Demonstrations,285.0,26.1927,50.5508
2022-01-29,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,31748.0,Demonstrations,285.0,26.1927,50.5508
2022-02-05,Middle East,Bahrain,Capital,Protests,Peaceful protest,13,0,44416.0,Demonstrations,285.0,26.1927,50.5508
2022-02-12,Middle East,Bahrain,Capital,Protests,Peaceful protest,18,0,148667.0,Demonstrations,285.0,26.1927,50.5508
2022-02-19,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-02-26,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-03-05,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,17177.0,Demonstrations,285.0,26.1927,50.5508
2022-03-12,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,51782.0,Demonstrations,285.0,26.1927,50.5508
2022-03-19,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-03-26,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,32290.0,Demonstrations,285.0,26.1927,50.5508
2022-04-02,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,29649.0,Demonstrations,285.0,26.1927,50.5508
2022-04-09,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,47380.0,Demonstrations,285.0,26.1927,50.5508
2022-04-16,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,16629.0,Demonstrations,285.0,26.1927,50.5508
2022-04-23,Middle East,Bahrain,Capital,Protests,Peaceful protest,12,0,129318.0,Demonstrations,285.0,26.1927,50.5508
2022-04-30,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-05-07,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,14850.0,Demonstrations,285.0,26.1927,50.5508
2022-05-14,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,56567.0,Demonstrations,285.0,26.1927,50.5508
2022-05-21,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-05-28,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,56567.0,Demonstrations,285.0,26.1927,50.5508
2022-06-04,Middle East,Bahrain,Capital,Protests,Peaceful protest,14,0,103323.0,Demonstrations,285.0,26.1927,50.5508
2022-06-11,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,56567.0,Demonstrations,285.0,26.1927,50.5508
2022-06-18,Middle East,Bahrain,Capital,Protests,Peaceful protest,11,0,56567.0,Demonstrations,285.0,26.1927,50.5508
2022-06-25,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,21931.0,Demonstrations,285.0,26.1927,50.5508
2022-07-02,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-07-09,Middle East,Bahrain,Capital,Protests,Peaceful protest,3,0,49486.0,Demonstrations,285.0,26.1927,50.5508
2022-07-16,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-07-23,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,36502.0,Demonstrations,285.0,26.1927,50.5508
2022-07-30,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-08-06,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,31748.0,Demonstrations,285.0,26.1927,50.5508
2022-08-13,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-08-20,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,11595.0,Demonstrations,285.0,26.1927,50.5508
2022-08-27,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,16981.0,Demonstrations,285.0,26.1927,50.5508
2022-09-03,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-09-10,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-09-17,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-09-24,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,83806.0,Demonstrations,285.0,26.1927,50.5508
2022-10-01,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-10-08,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,39662.0,Demonstrations,285.0,26.1927,50.5508
2022-10-15,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,29845.0,Demonstrations,285.0,26.1927,50.5508
2022-10-22,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,16643.0,Demonstrations,285.0,26.1927,50.5508
2022-10-29,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,29649.0,Demonstrations,285.0,26.1927,50.5508
2022-11-05,Middle East,Bahrain,Capital,Protests,Peaceful protest,12,0,81687.0,Demonstrations,285.0,26.1927,50.5508
2022-11-12,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,44986.0,Demonstrations,285.0,26.1927,50.5508
2022-11-19,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,21295.0,Demonstrations,285.0,26.1927,50.5508
2022-11-26,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,21931.0,Demonstrations,285.0,26.1927,50.5508
2022-12-03,Middle East,Bahrain,Capital,Protests,Peaceful protest,11,0,65275.0,Demonstrations,285.0,26.1927,50.5508
2022-12-10,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263.0,Demonstrations,285.0,26.1927,50.5508
2022-12-17,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,65034.0,Demonstrations,285.0,26.1927,50.5508
2022-12-24,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,72225.0,Demonstrations,285.0,26.1927,50.5508
2022-12-31,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-01-07,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-01-14,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-01-21,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,22524.0,Demonstrations,285.0,26.1927,50.5508
2023-01-28,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-02-04,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,30696.0,Demonstrations,285.0,26.1927,50.5508
2023-02-11,Middle East,Bahrain,Capital,Protests,Peaceful protest,18,0,142631.0,Demonstrations,285.0,26.1927,50.5508
2023-02-18,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-02-25,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,22438.0,Demonstrations,285.0,26.1927,50.5508
2023-03-04,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-03-11,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,30103.0,Demonstrations,285.0,26.1927,50.5508
2023-03-18,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-03-25,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,60998.0,Demonstrations,285.0,26.1927,50.5508
2023-04-01,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,44903.0,Demonstrations,285.0,26.1927,50.5508
2023-04-08,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,117020.0,Demonstrations,285.0,26.1927,50.5508
2023-04-15,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-04-22,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,7579.0,Demonstrations,285.0,26.1927,50.5508
2023-04-29,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-05-06,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,32394.0,Demonstrations,285.0,26.1927,50.5508
2023-05-13,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,44903.0,Demonstrations,285.0,26.1927,50.5508
2023-05-20,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,44725.0,Demonstrations,285.0,26.1927,50.5508
2023-05-27,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-06-03,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,22438.0,Demonstrations,285.0,26.1927,50.5508
2023-06-10,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-06-17,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,21833.0,Demonstrations,285.0,26.1927,50.5508
2023-06-24,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,32394.0,Demonstrations,285.0,26.1927,50.5508
2023-07-01,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-07-08,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-07-15,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-07-22,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,32394.0,Demonstrations,285.0,26.1927,50.5508
2023-07-29,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,21101.0,Demonstrations,285.0,26.1927,50.5508
2023-08-05,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,41282.0,Demonstrations,285.0,26.1927,50.5508
2023-08-12,Middle East,Bahrain,Capital,Protests,Peaceful protest,14,0,119447.0,Demonstrations,285.0,26.1927,50.5508
2023-08-19,Middle East,Bahrain,Capital,Protests,Peaceful protest,12,0,39968.0,Demonstrations,285.0,26.1927,50.5508
2023-08-26,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,44617.0,Demonstrations,285.0,26.1927,50.5508
2023-09-02,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,11900.0,Demonstrations,285.0,26.1927,50.5508
2023-09-09,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,22524.0,Demonstrations,285.0,26.1927,50.5508
2023-09-16,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,17674.0,Demonstrations,285.0,26.1927,50.5508
2023-09-23,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502.0,Demonstrations,285.0,26.1927,50.5508
2023-09-30,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,32394.0,Demonstrations,285.0,26.1927,50.5508
2023-10-07,Middle East,Bahrain,Capital,Protests,Peaceful protest,11,0,74109.0,Demonstrations,285.0,26.1927,50.5508
2023-10-14,Middle East,Bahrain,Capital,Protests,Peaceful protest,16,0,136180.0,Demonstrations,285.0,26.1927,50.5508
2023-10-21,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,113620.0,Demonstrations,285.0,26.1927,50.5508
2023-10-28,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,28612.0,Demonstrations,285.0,26.1927,50.5508
2023-11-04,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,62257.0,Demonstrations,285.0,26.1927,50.5508
2023-11-11,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,43883.0,Demonstrations,285.0,26.1927,50.5508
2023-11-18,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,47462.0,Demonstrations,285.0,26.1927,50.5508
2023-11-25,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,51606.0,Demonstrations,285.0,26.1927,50.5508
2023-12-02,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,33964.0,Demonstrations,285.0,26.1927,50.5508
2023-12-09,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,45360.0,Demonstrations,285.0,26.1927,50.5508
2023-12-16,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,79802.0,Demonstrations,285.0,26.1927,50.5508
2023-12-23,Middle East,Bahrain,Capital,Protests,Peaceful protest,4,0,27471.0,Demonstrations,285.0,26.1927,50.5508
